"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp12341|"ICON® - Billet Aluminum Uniball Upper Control Arm Kit"|"$699.95 - $1,441.66"|https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58550-2.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98560-2.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58551.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58551-3.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58550-6.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58550-5.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98560-4.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58550-4.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58550-7.jpg,https://www.carid.com/images/icon/products/58570-5.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98560-7.jpg,https://www.carid.com/images/icon-vehicle-dynamics/authorized-dealer.jpg|https://www.carid.com/videosglobal/icon-vehicle-dynamics/items/video/2018-king-of-the-hammers-camp-icon_1080p.mp4|https://www.carid.com/images/icon-vehicle-dynamics/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Precision CNC Machined[:os:]1” PTFE Lined all Stainless Uniballs[:os:]Easily Adjustable on the Vehicle for Perfect Wheel Alignments[:os:]17-4 High Grade Stainless Steel Uni-ball Adapter Pin[:os:]High Precision CNC Machined Pin Provides OEM Like Fitment[:os:]RSMX PTFE Lined 7/8” Rod Ends[:os:]O-ring Sealed Uniball Cover Cap[:os:]Proudly made in USA"|empty
sp12374|"ICON® - Tubular Uniball Upper Control Arms"|"$699.95 - $1,441.66"|https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98501.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/78600.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98501-6.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98500-2.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98501-4.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98501-3.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98501-5.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/58460-5.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/78500-3.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/98500-3.jpg,https://www.carid.com/images/icon-vehicle-dynamics/authorized-dealer.jpg|https://www.carid.com/videosglobal/icon-vehicle-dynamics/items/video/2018-king-of-the-hammers-camp-icon_1080p.mp4|https://www.carid.com/images/icon-vehicle-dynamics/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"1026 Thick Wall DOM Seamless Tubing[:os:]CNC Bent Tubing[:os:]CNC Machined Bushing Housings and Sleeves[:os:]4130 CNC Machined Uni-ball Cup[:os:]PTFE Lined Uniball Bearings[:os:]PTFE Lined FK Rod Ends for improved response[:os:]High Grade Stainless Steel Uni-ball Adapter System[:os:]High Precision CNC Machined Pin Provides OEM Like Fitment[:os:]Professionally Precision Welded"|empty
sp48474|"Zone Offroad® - Leaf Spring"|"$71.91 - $244.13"|https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonj0308.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonc0401.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonj0200.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonf0202.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonj0400.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonf0401.jpg,https://www.carid.com/images/zone-offroad/performance-leaf-springs/zonj0308-2.jpg,https://www.carid.com/images/zone-offroad/authorized-dealer.jpg|https://www.carid.com/videosglobal/zone-offroad/info/images/video/zone-offroad-commercial_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Designed to deliver trouble-free, consistent performance[:os:]Right for your vehicle and lifestyle[:os:]Made from high-quality materials for ultimate durability[:os:]Manufactured to meet or exceed strict quality requirements"|empty
sp937|"Daystar® - Polyurethane Body Mount"|"$23.99 - $259.99"|https://www.carid.com/images/daystar/suspension-systems/kf04001bk.jpg,https://www.carid.com/images/daystar/suspension-systems/kf04009bk.jpg,https://www.carid.com/images/daystar/suspension-systems/kf04015bk.jpg,https://www.carid.com/images/daystar/items/kj04003bk.jpg,https://www.carid.com/images/daystar/daystar-authorized-dealer.jpg|https://www.carid.com/videosglobal/daystar/items/video/daystar_720p.mp4|https://www.carid.com/images/daystar/info/pdf/daystar-app-catalog.pdf,https://www.carid.com/images/daystar/info/pdf/daystar-application-guide.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Kit features replacement polyurethane pieces for all original rubber mounts and bushings between your vehicle's body and frame[:os:]High-density polyurethane construction provides a superior cushioning effect and resists degrading drying up and crumbling the way rubber mounts can[:os:]Eliminates shifting of the body on top of chassis frame due to deteriorated body mounts that can increase unsafe body roll[:os:]Provides proper alignment of body on top of vehicle frame and eliminates noise, vibration, and harshness rattles[:os:]Proudly manufactured in the United States[:os:]Limited lifetime warranty against manufacturing defects"|empty
sp106579|"Whiteline® - Panhard Bar"|"$125.82 - $224.82"|https://www.carid.com/images/whiteline/suspension-systems/kpr007-2.jpg,https://www.carid.com/images/whiteline/suspension-systems/w83026-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/w83050-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/kpr037-2.jpg,https://www.carid.com/images/whiteline/suspension-systems/kpr040.jpg,https://www.carid.com/images/whiteline/suspension-systems/kpr033-2.jpg,https://www.carid.com/images/whiteline/suspension-systems/w83050-4.jpg,https://www.carid.com/images/whiteline/authorized-dealer.jpg,https://www.carid.com/images/whiteline/promo/whiteline-1.jpg|https://www.carid.com/videosglobal/whiteline/info/video/activate-more-grip_720p.mp4|https://www.carid.com/images/whiteline/info/pdf/kpr068-product-information.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|empty
sp18409|"Eibach® - Pro-Alignment Camber Arm"|"$137.70 - $530.55"|https://www.carid.com/images/eibach/suspension-systems/5-67090k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-67210k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-67265k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-67420k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-67540k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-72260k-2.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/info/video/performance-that-matters_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Turns Horsepower into Hook-up[:os:]Consistently Lowers 1/4-mile ET's[:os:]Controlled Weight Transfer Provides Maximum Traction and Reduced Wheel Spin[:os:]More Consistent and Harder Launches[:os:]Adjustable to Your Horsepower and Tire Package[:os:]Two-Year Warranty"|11-09-2013
sp18415|"Eibach® - Pro-Alignment Camber Control Arm"|"$234.70 - $630.99"|https://www.carid.com/images/eibach/suspension-systems/5-66030k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-72130k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-13410k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-25480k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-94210k.jpg,https://www.carid.com/images/eibach/suspension-systems/5-66045k-2.jpg,https://www.carid.com/images/eibach/suspension-systems/5-66045k-3.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/info/video/performance-that-matters_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Precision Adjustable Front Upper Control Arm[:os:]Dual-Threaded Adjuster for Easy Caster/Pinion Angle Adjustments[:os:]Adds Articulation Flexibility over OE Control Arm[:os:]Adds Strength over OE Control Arm[:os:]For Stock Height or Lifted Jeep Wranglers[:os:]One-Year Warranty"|01-31-2018
sp134501|"Eibach® - Pro-Alignment Control Arm Kit"|"$255.47 - $312.66"|https://www.carid.com/images/eibach/suspension-systems/5-13415k.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/suspension-systems/video/eibach-vs-stock-comparison-video_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Precision Adjustable Front Upper Control Arm[:os:]Dual-Threaded Adjuster for Easy Caster/Pinion Angle Adjustments[:os:]Adds Articulation Flexibility over OE Control Arm[:os:]Adds Strength over OE Control Arm[:os:]For Stock Height or Lifted Jeep Wranglers[:os:]One-Year Warranty"|empty
sp12193|"PERRIN Performance® - Strut Tower Brace"|"$215.10 - $220.50"|https://www.carid.com/images/perrin-performance/suspension/psp-sus-065bk.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065rd.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065bk-2.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065rd-2.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065bk-6.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065rd-5.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065bk-5.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065rd-7.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-065bk-7.jpg,https://www.carid.com/images/perrin-performance/authorized-dealer.jpg|empty|https://www.carid.com/images/perrin-performance/suspension/pdf/psp-sus-065rd-installation-instructions.pdf|"Designed to improve chassis rigidity[:os:]Durable yet lightweight[:os:]Available in black or red wrinkle powder coated finishes[:os:]5-Year Warranty"|empty
sp10190|"Whiteline® - Shock and Strut Bushing Kit"|"$13.32 - $296.82"|https://www.carid.com/images/whiteline/suspension-systems/w52992.jpg,https://www.carid.com/images/whiteline/suspension-systems/w41772.jpg,https://www.carid.com/images/whiteline/suspension-systems/w21172.jpg,https://www.carid.com/images/whiteline/suspension-systems/w21173.jpg,https://www.carid.com/images/whiteline/suspension-systems/w31062.jpg,https://www.carid.com/images/whiteline/suspension-systems/w71084.jpg,https://www.carid.com/images/whiteline/suspension-systems/w52992-2.jpg,https://www.carid.com/images/whiteline/suspension-systems/w52992-3.jpg,https://www.carid.com/images/whiteline/authorized-dealer.jpg,https://www.carid.com/images/whiteline/promo/whiteline-1.jpg|https://www.carid.com/videosglobal/whiteline/info/video/activate-more-grip_720p.mp4|empty|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|04-25-2018
sp3362|"Tuff Country® - Traction Bars"|"$132.84 - $529.68"|https://www.carid.com/images/tuff-country/performance-suspension-parts/30991.jpg,https://www.carid.com/images/tuff-country/performance-suspension-parts/10890.jpg,https://www.carid.com/images/tuff-country/performance-suspension-parts/10795.jpg,https://www.carid.com/images/tuff-country/authorized-dealer.jpg|https://www.carid.com/videosglobal/tuff-country/info/video/moab-easter-jeep-safari-2013-tuff-country-gopro_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Increased traction and control[:os:]Reduces axle/spring wrap associated with larger tires[:os:]All required mounting hardware included[:os:]Simple installation[:os:]Powder coated for durability[:os:]Made in the USA"|03-17-2017,08-14-2016,10-31-2014
sp23722|"Prothane® - Control Arm Kit"|"$17.47 - $24.61"|https://www.carid.com/images/prothane/items/18-210-bl.jpg,https://www.carid.com/images/prothane/authorized-dealer.jpg|empty|https://www.carid.com/images/prothane/items/pdf/prothane-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"High quality at an affordable price[:os:]Expertly made from premium materials[:os:]Built to match your exact requirements"|empty
sp4269|"Bilstein® - 4600 Series Shock and Strut"|"$72.82 - $351.39"|https://www.carid.com/images/bilstein/suspension-systems/35-114567.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-062718.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-107624.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-111058.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-187480.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-027786.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-184847.jpg,https://www.carid.com/images/bilstein/authorized-dealer.jpg|https://www.carid.com/videosglobal/bilstein/suspension-systems/video/4600-series-shock-absorbers_480p.mp4|https://www.carid.com/images/bilstein/suspension-systems/pdf/shock-absorber-important.pdf,https://www.carid.com/images/bilstein/suspension-systems/pdf/how-to-measure-a-shock-product-information.pdf|"Monotube gas pressure technology[:os:]Easy to install direct bolt-on no modification required[:os:]Improved control and stability, precise handling, ultimate performance, and incredible comfort[:os:]Bilstein’s unique piston design offers greater sensitivity and superior vehicle control[:os:]Lifetime Warranty"|04-18-2018,07-13-2016,05-09-2016,02-03-2016,10-22-2015,10-07-2015,10-07-2015,08-13-2015,08-01-2015,07-25-2015,07-04-2015,05-22-2015,03-27-2015,02-18-2015,02-11-2015,02-09-2015,02-09-2015,01-27-2015,01-09-2015,12-29-2014,12-29-2014,12-25-2014,12-23-2014,12-20-2014,12-20-2014,12-19-2014,12-10-2014,12-04-2014,12-02-2014,11-30-2014,11-28-2014,11-26-2014,11-19-2014,11-19-2014,09-24-2014,04-22-2014,04-12-2014,01-15-2014
sp8117|"Hotchkis® - Strut Tower Brace"|"$166.67 - $262.68"|https://www.carid.com/images/hotchkis/suspension-systems/2016.jpg,https://www.carid.com/images/hotchkis/suspension-systems/20102.jpg,https://www.carid.com/images/hotchkis/suspension-systems/2003.jpg,https://www.carid.com/images/hotchkis/suspension-systems/2006.jpg,https://www.carid.com/images/hotchkis/suspension-systems/20445.jpg,https://www.carid.com/images/hotchkis/suspension-systems/20109.jpg,https://www.carid.com/images/hotchkis/suspension-systems/2003r.jpg,https://www.carid.com/images/hotchkis/suspension-systems/2016-2.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Reinforced 1.5” diameter steel tubes secure control arms, shock towers, and firewall rigidly together in place[:os:]Prevents vehicle’s natural tendency of flex in suspension subframe and chassis during hard cornering[:os:]Improves stability, driver control, and handling by maintaining proper suspension geometry, alignment and tire grip[:os:]Cross member bar across engine bay is adjustable to account for variations in OEM manufacturing tolerances, suspension sag, and vehicle condition[:os:]Perfect final addition for any street machine, pro-touring car, autocross or road race[:os:]Durable powder coat finish resists corrosion, scratches, oily contaminants, and discoloration under extreme temperatures[:os:]Laser-cut triangular metal brackets add torsional rigidity to tube bars[:os:]Easy, bolt-on installation to A-Arm bolts and to the firewall fender attachment points[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|empty
sp10413|"Pro Comp® - Chromolly Series Adjustable Track Bar"|"$166.99 - $203.99"|https://www.carid.com/images/pro-comp/performance-suspension/jtb401.jpg,https://www.carid.com/images/pro-comp/items/jtb400.jpg,https://www.carid.com/images/pro-comp/items/jtb403.jpg,https://www.carid.com/images/pro-comp/items/jtb402.jpg,https://www.carid.com/images/pro-comp/authorized-dealer.jpg|https://www.carid.com/videosglobal/pro-comp/info/video/promo-video_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Made of 4130 Chromoly Tubing[:os:]Aircraft Quality High Angle Rod End[:os:]Powder coat Finish[:os:]Hardware Kit[:os:]Proudly made in United States"|empty
sp12194|"PERRIN Performance® - Sway Bar"|"$175.50 - $228.60"|https://www.carid.com/images/perrin-performance/suspension/psp-sus-130-3.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-120-3.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-203-3.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-203-5.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-229-2.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-229-3.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-229-4.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-229-6.jpg,https://www.carid.com/images/perrin-performance/suspension/psp-sus-232-7.jpg,https://www.carid.com/images/perrin-performance/authorized-dealer.jpg|https://www.carid.com/videosglobal/perrin-performance/suspension/video/psp-sus-120_720p.mp4|empty|"Increases stiffness by a minimum of 50% over stock[:os:]Centering rings help to keep the sway bar centered[:os:]Durable, corrosion-resistant chromoly steel construction[:os:]Comes with bushings for better turn in and crisp response[:os:]5 Year Warranty"|empty
sp9380|"RideTech® - Panhard Bar Kit"|"$135.00 - $315.00"|https://www.carid.com/images/ridetech/panhard-bars/11439099.jpg,https://www.carid.com/images/ridetech/panhard-bars/11069000.jpg,https://www.carid.com/images/ridetech/panhard-bars/19999000.jpg,https://www.carid.com/images/ridetech/items/11339099.jpg,https://www.carid.com/images/ridetech/panhard-bars/19999001.jpg,https://www.carid.com/images/ridetech/authorized-dealer.jpg|https://www.carid.com/videosglobal/ridetech/items/video/ridetech-ride-1970-mustang-mach-1_1080p.mp4|https://www.carid.com/images/ridetech/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Expertly crafted from premium materials[:os:]Designed to match rigorous quality standards[:os:]High quality at a budget-friendly price"|06-06-2017
sp22902|"ARB® - Nitrocharger Sport Shock Absorbers and Struts"|"$61.75 - $228.95"|https://www.carid.com/images/arb/suspension-systems/60073.jpg,https://www.carid.com/images/arb/suspension-systems/n17.jpg,https://www.carid.com/images/arb/suspension-systems/nitrocharger-shocks.jpg,https://www.carid.com/images/arb/suspension-systems/nitrocharger-sport-shocks.jpg,https://www.carid.com/images/arb/suspension-systems/nitrocharger-sport-struts.jpg,https://www.carid.com/images/arb/suspension-systems/nitrocharger-struts.jpg,https://www.carid.com/images/arb/authorized-dealer.jpg|https://www.carid.com/videosglobal/arb/items/video/roger-s-landcruiser-legends-45-series-and-79-series_1080p.mp4|https://www.carid.com/images/arb/pdf/arb-catalog.pdf|"Engineered for both on road and off road drivability[:os:]Durability proven under extensive laboratory and real life testing, supported by scientific data logging[:os:]Instantaneously adapts to the terrain[:os:]The most finely tuned shock absorber on the market, with all valving work carried out in Australia by OME’s ride control engineers[:os:]Dramatically improved low and high speed control for increased comfort and control over all road surfaces[:os:]Fully compatible with OME’s extensive line of springs, bushings and hardware for a complete integrated suspension system[:os:]3 year, 35,000 mile warranty[:os:]Made in Australia"|04-20-2017
sp21014|"ARB® - OME™ Torsion Bars"|"$200.45 - $371.45"|https://www.carid.com/images/arb/suspension-systems/303003.jpg,https://www.carid.com/images/arb/suspension-systems/303011.jpg,https://www.carid.com/images/arb/suspension-systems/303003-2.jpg,https://www.carid.com/images/arb/authorized-dealer.jpg|https://www.carid.com/videosglobal/arb/video/arb-ford-ranger-px-mkii_1080p.mp4|https://www.carid.com/images/arb/pdf/arb-catalog.pdf|"Premium Grade Powder Coated Spring Steel[:os:]Precision Drawn. Dropped Forged Ends[:os:]For Optimal Strength And Integrity[:os:]Precise Fitment And Increased Spline Durability[:os:]Hardened And Tempered To Exact Specifications[:os:]Improved Performance[:os:]Preset And Hardened To Prevent Sagging/Increase Life Cycle"|10-30-2017
sp118377|"Daystar® - Control Arm Bushings"|"$9.99 - $99.99"|https://www.carid.com/images/daystar/suspension-systems/kj02038bk.jpg,https://www.carid.com/images/daystar/suspension-systems/kf07023bk.jpg,https://www.carid.com/images/daystar/daystar-authorized-dealer.jpg|empty|https://www.carid.com/images/daystar/info/pdf/daystar-app-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Set of replacement mounts that meet or exceed OEM levels of vibration dampening refinement[:os:]Applicable center steel sleeves ensure higher strength and integrity[:os:]High-density polyurethane provides a superior cushioning effect and resists degrading, drying up, and crumbling the way rubber mounts can[:os:]Prevents fixed suspension components from twisting out of place when drivetrain is under high torque load[:os:]Eliminates excess stress on drive shafts and related seals when suspension components cause misalignment due to sagging bushings[:os:]Eliminates harsh ride and thunking noise from suspension components[:os:]Reduces high-frequency vibrations transferred through the vehicle frame that have detrimental effects on sensitive electronic components[:os:]Proudly manufactured in the United States[:os:]Limited lifetime warranty against manufacturing defects"|empty
sp15978|"QA1 - Torque Arm"|"$231.02 - $311.00"|https://www.carid.com/images/qa1/products/5280.jpg,https://www.carid.com/images/qa1/products/5282.jpg,https://www.carid.com/images/qa1/authorized-dealer.jpg|https://www.carid.com/videosglobal/qa1/items/video/qa1-c10-full-vehicle-suspension-upgrade_1080p.mp4|https://www.carid.com/images/qa1/info/pdf/qa1-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Made in the U.S.A.[:os:]Track Tested[:os:]Tested During and After Production"|empty
sp1052|"Hotchkis® - Extreme Sport Sway Bar Kit"|"$305.38 - $601.47"|https://www.carid.com/images/hotchkis/suspension-systems/2281.jpg,https://www.carid.com/images/hotchkis/suspension-systems/2281r.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Anti-sway bars effectively reduce suspension lean and side-to-side body roll when vehicle weight shifts[:os:]Improves overall stability, driver control, and cornering while maintaining proper alignment and tire grip[:os:]Specifically sized and tuned for the layout of your make and model’s suspension[:os:]Depending on vehicle application, sway bar ends may or may not be available with multiple mounting holes to adjust the level of stiffness[:os:]Increases stiffness from 5% up to 160% vs. OEM sway bars (depending on vehicle application)[:os:]Heavy gauge steel is joined together by TIG welding which provides the cleanest, most even bonds for higher strength[:os:]Durable polyurethane bushings can be lubricated and resist deterioration, cracking, and drying out under extreme use[:os:]Excellent enhancement when upsized wheels and low-profile tires are fitted to your vehicle[:os:]Hotchkis sway bar mounting kits are available separately for vehicles not so equipped[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|empty
sp9358|"Hotchkis® - Panhard Rod"|"$150.20 - $199.56"|https://www.carid.com/images/hotchkis/suspension-systems/1501.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1501r.jpg,https://www.carid.com/images/hotchkis/suspension-systems/15102.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1514.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Eliminates flex which allows rear axle to shift sideways during heavy cornering[:os:]Improves overall stability and driver control by maintaining proper suspension geometry, alignment and tire grip[:os:]Durable powder coat finish resists corrosion, scratches, oily contaminants, and discoloration under extreme temperatures[:os:]Greasable polyurethane bushings offer smooth travel without unwanted squish or decay[:os:]Excellent for autocross, pro-touring, or racing applications[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|empty
sp3025|"Lakewood® - Traction Action™ Lift Bars"|"$201.95 - $298.95"|https://www.carid.com/images/lakewood/suspension-systems/lift-bars.jpg,https://www.carid.com/images/lakewood/suspension-systems/21314.jpg,https://www.carid.com/images/lakewood/suspension-systems/21312.jpg,https://www.carid.com/images/lakewood/suspension-systems/21700.jpg,https://www.carid.com/images/lakewood/suspension-systems/21900.jpg,https://www.carid.com/images/lakewood/suspension-systems/20188.jpg,https://www.carid.com/images/lakewood/suspension-systems/20189.jpg,https://www.carid.com/images/lakewood/authorized-dealer.jpg|https://www.carid.com/videosglobal/lakewood/suspension-systems/video/aftermarket-performance-and-racing-shows-fall-2012-recap.mp4|https://www.carid.com/images/lakewood/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Engineered to exceed OEM quality standards[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Backed by a solid warranty"|02-14-2013
sp3022|"Lakewood® - Traction Bars"|"$146.95 - $353.95"|https://www.carid.com/images/lakewood/suspension-systems/traction-bars.jpg,https://www.carid.com/images/lakewood/suspension-systems/21606.jpg,https://www.carid.com/images/lakewood/suspension-systems/21607.jpg,https://www.carid.com/images/lakewood/suspension-systems/21150.jpg,https://www.carid.com/images/lakewood/suspension-systems/21715.jpg,https://www.carid.com/images/lakewood/suspension-systems/21720.jpg,https://www.carid.com/images/lakewood/suspension-systems/21905.jpg,https://www.carid.com/images/lakewood/suspension-systems/21710.jpg,https://www.carid.com/images/lakewood/suspension-systems/50100.jpg,https://www.carid.com/images/lakewood/authorized-dealer.jpg|https://www.carid.com/videosglobal/lakewood/suspension-systems/video/aftermarket-performance-and-racing-shows-fall-2012-recap.mp4|https://www.carid.com/images/lakewood/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Engineered to exceed OEM quality standards[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Backed by a solid warranty"|03-15-2016
sp7070|"Skunk2® - Strut Bar"|"$163.99 - $170.99"|https://www.carid.com/images/skunk2/suspension-systems/522-05-0845.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0845-4.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0850-4.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0845-3.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0850.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0850-3.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0850-2.jpg,https://www.carid.com/images/skunk2/suspension-systems/522-05-0845-2.jpg,https://www.carid.com/images/skunk2/authorized-dealer.jpg|https://www.carid.com/videosglobal/skunk2/page/promo_720p.mp4|empty|"Ties vehicle's upper suspension points at its shock towers[:os:]Provides ultimate chassis strength and rigidity[:os:]Improves handing performance[:os:]Ensures the highest possible strength-to-weight ratio[:os:]Constructed from ultra-strong, lightweight 6061 aluminum[:os:]Hard anodized aluminum brackets for reliable installation[:os:]Backed by a one-year warranty"|06-29-2016
sp97423|"Rancho® - Adjustable Track Bar"|"$153.74 - $159.99"|https://www.carid.com/images/rancho/items/rs62107.jpg,https://www.carid.com/images/rancho/items/rs62104.jpg,https://www.carid.com/images/rancho/items/rs62105.jpg,https://www.carid.com/images/rancho/authorized-dealer.jpg|https://www.carid.com/videosglobal/rancho/page/video/joy-ride_1080p.mp4|https://www.carid.com/images/rancho/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Designed for perfect fit and function"|empty
